"interaction_dt","campaign_nm","placement_nm","impressions","clicks","givt","fraud_impressions"
"2026-07-29","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_minus20_rent_med",1,0,0,0
"2026-06-10","Нижегородская // Media yandex // июнь 2026","ng_yandex_msk_banner_jun26_none_bf_int-premium-real-estate_prg",50853,91,0,0
"2026-06-22","Звенигородская // market yandex // июнь 2026","zv_yandexmarket_msk_banner_jun26_none_minus40_luxury_mrk",1771,2,71,319
"2026-06-04","Мичуринский // Video yandex // июнь 2026","lm_yandex_msk_video_jun26_none_bf_int-mortgage_prg",62744,261,0,0
"2026-07-11","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_vert-bf_int-mortgage_prg",0,1,0,0
"2026-05-26","qbid // Май 2026_","sel_qbid_msk_video_may26_none_vert-bf_real-estate_prg",21817,55,238,83
"2026-07-19","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_pfo_sale_lal-crm-meetings_prg",0,2,0,0
"2026-05-29","video yandex // Май 2026_","sp_yandex_msk_video_may26_none_vert_int-mortgage_prg",0,1,0,0
"2026-06-09","yandex Go // Май 2026_","zv_yandexgo_msk_banner_may26_none_bf_none_med",18,0,2,3
"2026-05-24","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_int-cars-business_prg",2883,28,0,0
"2026-05-14","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_int-commercial-rent-no-button_prg",539,1,0,0
"2026-06-16","Южнопортовая // Yandex_Go // июнь 2026","sp_yandexgo_msk_banner_jun26_none_minus40_real-estate_med",3,1,1,0
"2026-07-29","Южнопортовая // Media yandex // июль 2026","sp_family_yandex_msk_banner_jul26_none_fam_int-family-real-estate_prg",72505,158,0,0
"2026-06-27","Звенигородская // Media yandex // июнь 2026","zv_yandex_msk_banner_jun26_none_bf_int-premium-real-estate_prg",162764,558,0,0
"2026-07-28","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-lb_keys-flat-moscow_prg",0,1,0,0
"2026-06-30","Зонтик // streamingads // июнь 2026","lg_streamingads_msk_allroll_gpmd_jun26_bf_prg",7016,19,65,409
"2026-05-06","mTS // Май 2026_","lg_prem_mts_msk_banner_may26_none_5_real-estate_prg",55213,224,172,122
"2026-05-16","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_lal-meeting-no-button_prg",654,2,0,0
"2026-07-22","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_key-pr_keys-invests_prg",2,2,0,0
"2026-06-30","Южнопортовая регионы // MTS // июнь 2026","sp_mts_reg_banner_jun26_none_bf_real-estate_prg",3,1,0,0
"2026-07-26","Южнопортовая регионы // Media yandex // июль 2026","sp_yandex_banner_reg_prov_jul26_south_sale_int-residential-properties-new_prg",0,1,0,0
"2026-07-27","Мичуринский // Video yandex // июль 2026","lm_yandex_msk_video_jul26_none_lift_int-mortgage_prg",7945,383,0,0
"2026-07-01","video yandex // Май 2026_","sp_yandex_msk_video_may26_none_vert-bf_int-premium-real-estate_prg",0,1,0,0
"2026-07-01","Южнопортовая // market yandex // июнь 2026","sp_yandexmarket_msk_banner_jun26_none_minus40_leisure_mrk",6,0,0,2
"2026-05-28","video yandex // Май 2026_","vr_yandex_msk_video_may26_none_hor_small-mid-business_prg",9,0,0,0
"2026-07-16","video yandex // Май 2026_","lm_family_yandex_msk_video_may26_none_hor_int-kids-income-button_prg",0,1,0,0
"2026-07-09","Лесной // Media yandex // июль 2026","gvl_yandex_msk_banner_jul26_none_sale_rtrg-video_prg",7383,27,0,0
"2026-07-26","Мечникова // Buzzoola // июль 2026","lmech-rspb_buzzoola_spb_video_jul26_none_start_real-estate_prg",31467,345,21,1007
"2026-07-10","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert-bf_lal-calls-no-button_prg",0,1,0,0
"2026-06-10","media yandex // Май 2026_","lm_family_yandex_msk_banner_may26_none_basic_int-parents_prg",0,2,0,0
"2026-07-31","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_plan-open-business-button_prg",0,1,0,0
"2026-07-12","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_int-cars-business_prg",0,1,0,0
"2026-06-05","Лесной // Video yandex // июнь 2026","gvl_yandex_msk_video_jun26_none_bf_int-residential-properties-new_prg",4746,91,1,0
"2026-06-21","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_lal-crm-deals_prg",5052,24,0,0
"2026-06-16","Мичуринский // Yandex_Go // июнь 2026","lm_yandexgo_msk_banner_jun26_none_minus40_sport_med",6813,19,910,1607
"2026-07-15","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_rent-estate_prg",0,1,0,0
"2026-06-13","Южнопортовая регионы // Media yandex // июнь 2026","sp_yandex_reg_banner_jun26_none_bf_int-invests_prg",6002,20,0,0
"2026-06-30","Павелецкая Сити // Adspector // июнь 2026","pc_adspector_msk_video_jun26_none_lift-bf_work-estate_prg3",2134,8,28,89
"2026-07-03","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_small-mid-business-no-button_prg",0,1,0,0
"2026-07-05","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_rent-estate-button_prg",0,1,0,0
"2026-07-09","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_minus20_invest_med",10,0,2,1
"2026-05-28","video yandex // Май 2026_","gvl_family_yandex_msk_video_may26_none_hor_int-family-real-estate_prg",31573,310,1,0
"2026-07-27","Лесной регионы // Media yandex // июнь 2026","gvl_yandex_reg_banner_jun26_none_bf_int-invests_prg",0,1,0,0
"2026-06-09","Свободы // Video yandex // июнь 2026","lwsv_yandex_msk_video_jun26_none_basic_owner-business_prg",1426,12,0,0
"2026-05-23","mTS // Май 2026_","vr_mts_msk_video_may26_none_hor_general_prg",19782,126,277,10
"2026-07-25","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_int-travel-world_prg",0,1,0,0
"2026-07-09","Воронцовская // Video yandex // июль 2026","vr_yandex_msk_video_jul26_none_vvod2026_int-sale-rent-commercial_prg",3233,21,0,0
"2026-07-15","Свободы // Video yandex // июнь 2026","lwsv_yandex_msk_video_jun26_none_basic_visitors-sites-list_prg",0,1,0,0
"2026-05-13","mTS // Май 2026_","lwsv_mts_msk_video_may26_none_vert_real-estate_prg",9882,150,854,570
"2026-06-06","Войковская // market yandex // июнь 2026","lv_yandexmarket_msk_banner_jun26_none_bf_leisure_mrk",1410,0,43,112
"2026-06-27","Остатки // Avito // июнь 2026","lg_last_avito-ads_msk_banner_jun26_none_pr_hot-int-mortgage_mrk",9988,17,745,0
"2026-06-12","Лесной регионы // MTS // июнь 2026","gvl_mts_reg_banner_jun26_none_bf_real-estate_prg",327,5,5,0
"2026-06-14","Южнопортовая регионы // Media yandex // июнь 2026","sp_yandex_reg_banner_jun26_none_bf_int-premium-residential-properties_prg",2640,8,0,0
"2026-06-10","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_hor-bf_int-premium-real-estate_prg",0,1,0,0
"2026-07-07","Южнопортовая // Ozon // июль 2026","sp_ozon_msk_banner_jul26_none_sale_picnic_mrk",9615,10,220,0
"2026-07-17","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_east_sale_int-premium-residential-properties_prg",511,2,0,0
"2026-06-30","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_east_lift_lal-site_prg",0,6,0,0
"2026-07-04","Нижегородская // Video yandex // июнь 2026","ng_yandex_msk_video_jun26_none_lift_bf_int-residential-properties-new_prg",0,5,0,0
"2026-06-25","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_bf_visitors-sites-list-2_prg",0,1,0,0
"2026-07-02","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_lift-bf_int-fin-uslugi_prg",0,2,0,0
"2026-06-15","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_vert_int-premium-real-estate-button_prg",0,1,0,0
"2026-06-12","Мичуринский // Media yandex // июнь 2026","lm_yandex_msk_banner_jun26_none_bf_int-residential-properties-new_prg",41483,87,0,0
"2026-06-21","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_vert_int-premium-real-estate-no-button_prg",0,1,0,0
"2026-06-16","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_int-commercial-rent_prg",0,1,0,0
"2026-07-08","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_key-pr_int-residential-properties-new_prg",1961,9,0,0
"2026-07-19","Южнопортовая // Buzzoola // июль 2026","sp_buzzoola_msk_video_jul26_none_lift_real-estate_prg",56321,906,23,120
"2026-05-21","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_int-real-estate_prg",15,15,0,0
"2026-07-13","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_cfo_lift_int-residential-real-estate_prg",6141,7,0,0
"2026-07-10","Мечникова // Media yandex // июнь 2026","lmech-rspb_yandex_spb_banner_jun26_none_basic_visitors-sites-others_prg",0,1,0,0
"2026-07-04","Остатки // Video yandex // июль 2026","lg_last_yandex_msk_video_jul26_none_key_int-mortgage_prg",1249,22,0,0
"2026-07-14","Воронцовская // Media yandex // июль 2026","vr_yandex_msk_banner_jul26_none_vvod2026_amb-office-moving_prg",14290,30,0,0
"2026-07-23","Воронцовская // Video yandex // июль 2026","vr_yandex_msk_video_jul26_none_vvod2026_visitors-sites-list-2_prg",23768,645,1,0
"2026-06-27","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_int-travel-world_prg",0,1,0,0
"2026-07-07","Свободы // Media yandex // июнь 2026","lwsv_yandex_msk_banner_jun26_none_bf_fin-uslugi_prg",0,1,0,0
"2026-07-22","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_bant-ng_keys-flat-moscow_prg",12,2,0,0
"2026-07-17","Селигерская // market yandex // июль 2026","sel_yandexmarket_msk_banner_jul26_none_sale_real-estate_mrk",13039,35,614,3548
"2026-05-22","video yandex // Май 2026_","sp_yandex_msk_video_may26_none_vert_lal-calls_prg",0,1,0,0
"2026-07-05","yandex Go // Май 2026_","gvl_yandexgo_msk_banner_may26_none_bf_prem-estate_med",3,0,0,0
"2026-07-21","Мечникова // Avito Медийка // июль 2026","lmech-rspb_avito-ads_spb_banner_jul26_none_start_int-new-building_mrk",8480,38,324,0
"2026-07-18","media yandex // Май 2026_","lm_yandex_msk_banner_may26_none_basic_int-premium-real-estate_prg",0,1,0,0
"2026-05-20","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_hor-bf_lal-calls-button_prg",462,10,0,0
"2026-07-14","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_lal-meeting-button_prg",0,1,0,0
"2026-07-12","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_east_sale_int-real-estate_prg",2652,9,0,0
"2026-06-25","Мечникова // Avito // июнь 2026","lmech-rspb_avito-ads_spb_banner_jun26_none_basic_int-premium-real-estate_mrk",77036,140,3238,0
"2026-06-18","Южнопортовая // Ozon // июнь 2026","sp_ozon_msk_banner_jun26_none_bf_picnic_mrk",10319,14,252,4
"2026-07-14","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_vert_int-mortgage-no-button_prg",0,1,0,0
"2026-06-19","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_bf_int-fin-uslugi_prg",0,3,0,0
"2026-06-10","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_plan-open-business_prg",0,1,0,0
"2026-06-24","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_vert-bf_int-premium-real-estate_prg",0,1,0,0
"2026-07-17","Южнопортовая регионы // Media yandex // июль 2026","sp_yandex_banner_reg_prov_jul26_pfo_sale_int-real-estate_prg",5998,19,0,0
"2026-07-13","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_lift-bf_visitors-sites-list-2_prg",0,1,0,0
"2026-07-14","Зонтик регионы // Yandex_Go // июль 2026","lg_yandexgo_banner_reg_prov_jul26_pfo_sale_who-int-prem-real-estate_med",26806,40,1663,5553
"2026-05-27","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_vert_int-mortgage_prg",0,1,0,0
"2026-06-04","Южнопортовая // Video yandex // июнь 2026","sp_yandex_msk_video_jun26_none_bf_lal-calls_prg",2014,40,0,0
"2026-07-13","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_int-premium-residential-properties_prg",0,1,0,0
"2026-07-03","Воронцовская // Video yandex // июль 2026","vr_yandex_msk_video_jul26_none_vvod2026_amb-comm-real-estate_prg",9519,22,0,0
"2026-07-02","Южнопортовая // MTS // июль 2026","sp_mts_msk_video_jul26_none_lift_real-estate_prg",83491,1980,5056,5368
"2026-07-02","mTS // Май 2026_","lg_prem_mts_reg-south_banner_may26_none_terrace-reg_real-estate_prg",1,0,1,0
"2026-06-09","mTS // Май 2026_","zv_mts_msk_banner_may26_none_bf_rtrg_prg",1,0,1,0
"2026-07-29","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_pfo_lift_lal-crm-deals_prg",0,1,0,0
"2026-06-12","media yandex // Май 2026_","sp_yandex_reg_banner_may26_none_basic_int-premium-residential-properties_prg",0,2,0,0
"2026-07-31","Мичуринский регионы // Avito Медийка // июль 2026","lm_avito-ads_banner_reg_prov_jul26_cfo_sale_int-premium-real-estate_mrk",0,1,0,0
"2026-06-11","Свободы // Media yandex // июнь 2026","lwsv_yandex_msk_banner_jun26_none_bf_lal-meeting_prg",0,1,0,0
"2026-05-18","mTS // Май 2026_","lg_prem_mts_msk_video_may26_none_vert_real-estate_prg",34769,183,325,85
"2026-07-27","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_pfo_sale_int-residential-properties-new_prg",0,1,0,0
"2026-07-24","Звенигородская // Rutube // июль 2026","zv_rutube_msk_banner_jul26_none_sale_real-estate_prg",34385,80,1076,5
"2026-07-21","Остатки // Ozon // июль 2026","lg_last_ozon_msk_banner_jul26_none_key-lb_income-bc_mrk",2,0,0,0
"2026-07-16","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_pfo_lift_ret-site_prg",907,1,0,0
"2026-07-24","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_hor-bf_int-residential-properties-new-outstream_prg",0,1,0,0
"2026-06-15","Южнопортовая // Avito // июнь 2026","sp_avito-ads_msk_banner_jun26_none_bf_int-new-building_mrk",6183,17,326,0
"2026-06-02","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert_int-premium-residential-properties-no-button_prg",0,1,0,0
"2026-07-13","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_bant-ng_keys-invests_prg",0,1,0,0
"2026-05-29","video yandex // Май 2026_","ng_yandex_msk_banner_may26_none_basic_lal-calls_prg",1,0,0,0
"2026-06-09","Лесной регионы // Ozon // июнь 2026","gvl_ozon_reg_banner_jun26_none_minus40_main-income-bc_mrk",7595,2,218,1
"2026-06-29","Южнопортовая // Avito // июнь 2026","sp_avito-ads_msk_banner_jun26_none_bf_hot-int-mortgage_mrk",4152,9,358,0
"2026-07-01","Лесной регионы // Ozon // июнь 2026","gvl_ozon_reg_banner_jun26_none_minus40_main-real-estate_mrk",4,0,0,0
"2026-07-23","Павелецкая сити // Avito Медийка // июль 2026","pc_avito-ads_msk_video_jul26_none_sale_int-premium-real-estate_mrk",21630,40,718,0
"2026-06-22","Войковская // Ozon // июнь 2026","lv_ozon_msk_banner_jun26_none_bf_int-real-estate_mrk",2154,6,79,5
"2026-05-19","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_int-invest-button_prg",3154,2,0,0
"2026-07-22","video yandex // Май 2026_","sp_family_yandex_msk_video_may26_none_hor_int-kids-real-estate_prg",0,1,0,0
"2026-07-08","video yandex // Май 2026_","vr_yandex_msk_video_may26_none_hor_int-commercial-rent_prg",0,1,0,0
"2026-07-22","Южнопортовая // Yandex_Go // июнь 2026","sp_yandexgo_msk_banner_jun26_none_minus40_int-prem-real-estate_med",1,0,1,0
"2026-07-28","Саввинская 27 // Astralab // июль 2026","sav_astralab_msk_banner_jul26_none_savvinskaya27_astradmp_prg",181493,517,12513,1918
"2026-05-26","vkAds // Май 2026_","lg_vkads_subs_may26_none_basic_general",0,2,0,0
"2026-07-05","Мичуринский // Media yandex // июнь 2026","lm_yandex_msk_banner_jun26_none_bf_lal-calls_prg",0,1,0,0
"2026-06-09","promopages // Май 2026_","lg_promopages_msk_article_may26_none_pokupka-rabotnikom-lal-3min_none_cont",765,0,0,0
"2026-06-25","Звенигородская // Avito // июнь 2026","zv_avito-ads_msk_banner_jun26_none_bf_int-premium-real-estate_mrk",13951,31,686,0
"2026-07-27","Звенигородская // Ozon // июль 2026","zv_ozon_msk_video_jul26_none_cozy-home_real-estate_mrk",9989,25,566,22
"2026-07-06","Южнопортовая // Ozon // июль 2026","sp_ozon_msk_banner_jul26_none_sale_int-active-leisure_mrk",9664,7,299,0
"2026-06-22","Мичуринский // Adsheads // июнь 2026","lm_adheads_msk_banner_jun26_none_bf_real-estate_prg",72109,746,2537,733
